postalCode,price,n_rooms,living_area,equipped_kitchen,fireplace,terrace,area_terrace,garden,area_garden,land_surface,n_facades,swimming_pool
4357.0,390000.0,3.0,150.0,1.0,0.0,1.0,50.0,0.0,0.0,1220.0,4.0,0.0
1457.0,420000.0,4.0,115.0,1.0,0.0,0.0,0.0,1.0,20.0,10264.0,2.0,0.0
1702.0,475000.0,3.0,128.0,1.0,0.0,1.0,22.0,0.0,0.0,217.0,3.0,0.0
1930.0,849999.0,4.0,330.0,1.0,0.0,1.0,18.0,0.0,0.0,2439.0,3.0,0.0
1930.0,849999.0,4.0,330.0,1.0,0.0,1.0,18.0,0.0,0.0,2439.0,3.0,0.0
7170.0,199000.0,3.0,129.0,1.0,0.0,1.0,18.0,1.0,133.0,214.0,2.0,0.0
8730.0,299000.0,2.0,101.0,0.0,0.0,0.0,0.0,1.0,105.0,745.0,4.0,0.0
7700.0,149000.0,3.0,126.0,1.0,0.0,1.0,18.0,1.0,100.0,166.0,2.0,0.0
4130.0,300000.0,3.0,110.0,0.0,0.0,1.0,18.0,0.0,0.0,2189.0,4.0,0.0
4910.0,449000.0,7.0,353.0,0.0,0.0,1.0,45.0,1.0,1409.0,1546.0,3.0,1.0
5377.0,450000.0,5.0,192.0,0.0,0.0,0.0,0.0,1.0,1998.0,1998.0,4.0,0.0
5377.0,450000.0,5.0,192.0,0.0,0.0,0.0,0.0,1.0,1998.0,1998.0,4.0,0.0
3500.0,475000.0,2.0,153.0,1.0,0.0,1.0,18.0,0.0,0.0,1993.0,4.0,0.0
1030.0,585000.0,3.0,197.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8870.0,149000.0,2.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,226.0,2.0,0.0
7700.0,160000.0,2.0,121.0,1.0,1.0,1.0,11.0,1.0,30.0,166.0,2.0,0.0
5501.0,249000.0,3.0,135.0,0.0,0.0,1.0,18.0,0.0,0.0,135.0,2.0,0.0
3960.0,269000.0,3.0,144.0,1.0,0.0,1.0,18.0,0.0,0.0,869.0,4.0,0.0
9080.0,399000.0,3.0,275.0,0.0,1.0,1.0,18.0,0.0,0.0,1374.0,0.0,0.0
7880.0,425000.0,4.0,248.0,1.0,0.0,1.0,18.0,0.0,0.0,1590.0,4.0,0.0
4690.0,545000.0,3.0,390.0,1.0,0.0,1.0,20.0,1.0,1500.0,1905.0,3.0,0.0
8400.0,845000.0,4.0,298.0,0.0,0.0,1.0,18.0,0.0,0.0,148.0,4.0,0.0
3300.0,1124000.0,4.0,358.0,0.0,0.0,1.0,116.0,1.0,530.0,0.0,4.0,0.0
5060.0,75000.0,1.0,76.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0
4130.0,97500.0,2.0,97.0,1.0,0.0,1.0,24.0,1.0,47.0,236.0,2.0,0.0
4800.0,99000.0,1.0,91.0,1.0,0.0,1.0,7.0,0.0,0.0,148.0,2.0,0.0
7170.0,99900.0,4.0,113.0,0.0,1.0,0.0,0.0,0.0,0.0,102.0,3.0,0.0
6220.0,110000.0,2.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6200.0,115000.0,3.0,84.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,2.0,0.0
7301.0,119000.0,3.0,146.0,0.0,1.0,0.0,0.0,1.0,80.0,179.0,2.0,0.0
7301.0,139000.0,3.0,180.0,1.0,1.0,1.0,20.0,0.0,0.0,110.0,3.0,0.0
7301.0,139000.0,3.0,180.0,1.0,1.0,1.0,20.0,0.0,0.0,110.0,3.0,0.0
6200.0,145000.0,4.0,131.0,1.0,1.0,1.0,32.0,1.0,225.0,325.0,2.0,0.0
6200.0,145000.0,4.0,131.0,1.0,1.0,1.0,32.0,1.0,225.0,325.0,2.0,0.0
8680.0,145000.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,0.0
6220.0,149000.0,2.0,115.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,3.0,0.0
5000.0,150000.0,2.0,76.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5002.0,150000.0,2.0,76.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
7700.0,159000.0,2.0,112.0,1.0,0.0,1.0,18.0,1.0,140.0,290.0,2.0,0.0
7700.0,159000.0,2.0,112.0,1.0,1.0,1.0,18.0,1.0,279.0,333.0,2.0,0.0
8530.0,159000.0,2.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,0.0
4400.0,169500.0,2.0,125.0,1.0,0.0,1.0,43.0,1.0,115.0,185.0,2.0,0.0
7301.0,169500.0,3.0,120.0,1.0,1.0,1.0,20.0,1.0,350.0,410.0,3.0,0.0
1400.0,175000.0,3.0,85.0,1.0,1.0,1.0,10.0,1.0,65.0,110.0,2.0,0.0
4420.0,175000.0,3.0,106.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,0.0
5100.0,175000.0,1.0,130.0,0.0,1.0,0.0,0.0,0.0,0.0,900.0,3.0,0.0
5100.0,175000.0,1.0,130.0,0.0,1.0,0.0,0.0,0.0,0.0,900.0,3.0,0.0
1740.0,179000.0,3.0,108.0,0.0,0.0,1.0,18.0,0.0,0.0,131.0,2.0,0.0
6000.0,179000.0,0.0,380.0,1.0,1.0,0.0,0.0,0.0,0.0,170.0,2.0,0.0
6000.0,179000.0,0.0,380.0,1.0,1.0,0.0,0.0,0.0,0.0,170.0,2.0,0.0
6200.0,180000.0,2.0,60.0,1.0,1.0,1.0,18.0,1.0,400.0,741.0,4.0,0.0
4030.0,185000.0,2.0,85.0,1.0,0.0,0.0,0.0,1.0,60.0,110.0,2.0,0.0
8400.0,189000.0,3.0,145.0,1.0,0.0,1.0,18.0,0.0,0.0,65.0,2.0,0.0
5570.0,195000.0,0.0,513.0,1.0,0.0,1.0,18.0,0.0,0.0,645.0,2.0,0.0
9470.0,195000.0,3.0,250.0,1.0,0.0,1.0,19.0,0.0,0.0,195.0,2.0,0.0
6220.0,199000.0,2.0,185.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,4.0,0.0
4040.0,199500.0,4.0,120.0,0.0,1.0,1.0,40.0,0.0,0.0,135.0,2.0,0.0
6230.0,200000.0,3.0,135.0,1.0,0.0,1.0,18.0,1.0,3.0,0.0,2.0,0.0
3582.0,209000.0,3.0,134.0,1.0,0.0,1.0,18.0,0.0,0.0,661.0,3.0,0.0
4540.0,209000.0,6.0,300.0,1.0,1.0,1.0,18.0,1.0,283.0,456.0,3.0,0.0
6220.0,215000.0,4.0,150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9340.0,219000.0,3.0,135.0,0.0,0.0,1.0,18.0,0.0,0.0,320.0,3.0,0.0
2520.0,225000.0,2.0,100.0,0.0,1.0,1.0,14.0,0.0,0.0,220.0,2.0,0.0
2800.0,225000.0,1.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0
3400.0,225000.0,3.0,145.0,0.0,0.0,1.0,40.0,1.0,55.0,180.0,2.0,0.0
7711.0,229000.0,4.0,140.0,1.0,0.0,1.0,18.0,1.0,150.0,257.0,3.0,0.0
9500.0,229000.0,2.0,133.0,1.0,0.0,1.0,18.0,0.0,0.0,1717.0,3.0,0.0
5070.0,239000.0,2.0,123.0,0.0,0.0,1.0,40.0,1.0,1228.0,1406.0,4.0,0.0
5590.0,239000.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,400.0,3.0,0.0
3500.0,243000.0,5.0,190.0,1.0,0.0,1.0,6.0,1.0,85.0,210.0,2.0,0.0
4040.0,249000.0,3.0,121.0,1.0,0.0,1.0,30.0,0.0,0.0,150.0,2.0,0.0
8370.0,249000.0,3.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,125.0,2.0,0.0
7012.0,255000.0,3.0,150.0,1.0,1.0,0.0,0.0,0.0,0.0,647.0,3.0,0.0
9300.0,255000.0,5.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2.0,0.0
2840.0,259000.0,2.0,107.0,1.0,0.0,1.0,20.0,0.0,0.0,69.0,2.0,0.0
2620.0,260000.0,3.0,112.0,0.0,0.0,0.0,0.0,1.0,50.0,162.0,2.0,0.0
7520.0,260000.0,2.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,110.0,3.0,0.0
4041.0,265000.0,3.0,127.0,0.0,0.0,1.0,51.0,1.0,233.0,403.0,3.0,0.0
7618.0,269000.0,3.0,144.0,1.0,0.0,1.0,18.0,1.0,670.0,800.0,4.0,0.0
7100.0,270000.0,3.0,213.0,1.0,0.0,1.0,18.0,0.0,0.0,230.0,2.0,0.0
5190.0,275000.0,3.0,200.0,1.0,0.0,1.0,25.0,1.0,950.0,1050.0,3.0,0.0
7830.0,275000.0,3.0,160.0,0.0,1.0,0.0,0.0,0.0,0.0,529.0,3.0,0.0
8460.0,279000.0,4.0,182.0,0.0,0.0,0.0,0.0,1.0,400.0,680.0,4.0,0.0
8700.0,279000.0,2.0,117.0,1.0,0.0,0.0,0.0,0.0,0.0,184.0,2.0,0.0
5377.0,280000.0,3.0,180.0,1.0,0.0,1.0,40.0,1.0,30.0,130.0,3.0,0.0
6940.0,280000.0,3.0,180.0,1.0,0.0,1.0,40.0,1.0,30.0,130.0,3.0,0.0
7530.0,289000.0,3.0,130.0,1.0,0.0,1.0,40.0,1.0,100.0,241.0,2.0,0.0
6760.0,290000.0,0.0,247.0,1.0,1.0,0.0,0.0,0.0,0.0,110.0,2.0,0.0
7334.0,295000.0,3.0,140.0,1.0,1.0,1.0,16.0,1.0,2400.0,2500.0,4.0,0.0
7334.0,295000.0,3.0,140.0,1.0,1.0,1.0,16.0,1.0,2400.0,2500.0,4.0,0.0
4550.0,299000.0,2.0,363.0,1.0,1.0,1.0,18.0,0.0,0.0,596.0,3.0,0.0
7100.0,299000.0,3.0,226.0,1.0,0.0,1.0,18.0,0.0,0.0,413.0,3.0,0.0
8978.0,299000.0,3.0,135.0,1.0,0.0,1.0,18.0,0.0,0.0,378.0,3.0,0.0
8340.0,310000.0,4.0,137.0,1.0,0.0,1.0,18.0,0.0,0.0,417.0,3.0,0.0
3270.0,319000.0,3.0,150.0,1.0,0.0,1.0,20.0,1.0,532.0,628.0,2.0,0.0
3201.0,320000.0,4.0,260.0,0.0,1.0,0.0,0.0,0.0,0.0,1659.0,4.0,0.0
4020.0,325000.0,3.0,200.0,1.0,1.0,0.0,0.0,1.0,180.0,0.0,2.0,0.0
5300.0,329000.0,3.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,4.0,0.0
7712.0,329000.0,3.0,107.0,1.0,0.0,1.0,18.0,1.0,260.0,424.0,3.0,0.0
9870.0,329000.0,2.0,824.0,1.0,0.0,1.0,1.0,1.0,753.0,824.0,4.0,0.0
8510.0,335000.0,3.0,180.0,0.0,1.0,1.0,1.0,1.0,1.0,362.0,2.0,0.0
3001.0,345000.0,2.0,105.0,1.0,0.0,1.0,15.0,1.0,50.0,105.0,2.0,0.0
7500.0,345000.0,4.0,250.0,1.0,0.0,1.0,18.0,1.0,100.0,284.0,2.0,0.0
9880.0,345000.0,3.0,137.0,1.0,0.0,1.0,35.0,1.0,120.0,206.0,2.0,0.0
2800.0,346000.0,4.0,179.0,1.0,1.0,1.0,42.0,0.0,0.0,0.0,2.0,0.0
1140.0,349000.0,2.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,0.0
1800.0,349000.0,3.0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,180.0,2.0,0.0
3300.0,349000.0,4.0,190.0,1.0,0.0,1.0,30.0,1.0,25.0,132.0,2.0,0.0
8680.0,349000.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,2677.0,4.0,0.0
1755.0,359000.0,3.0,113.0,0.0,0.0,0.0,0.0,1.0,380.0,0.0,2.0,0.0
5100.0,365000.0,2.0,120.0,1.0,1.0,1.0,10.0,1.0,1.0,908.0,4.0,0.0
9050.0,369000.0,3.0,296.0,1.0,0.0,0.0,0.0,0.0,0.0,187.0,2.0,0.0
9050.0,369000.0,3.0,296.0,1.0,0.0,0.0,0.0,0.0,0.0,187.0,2.0,0.0
4800.0,371000.0,3.0,140.0,1.0,0.0,1.0,13.0,1.0,368.0,669.0,3.0,0.0
4801.0,371000.0,3.0,140.0,1.0,0.0,1.0,13.0,1.0,368.0,669.0,3.0,0.0
1350.0,375000.0,5.0,190.0,1.0,0.0,1.0,18.0,0.0,0.0,1257.0,3.0,0.0
2100.0,375000.0,2.0,240.0,1.0,0.0,0.0,0.0,1.0,25.0,150.0,2.0,0.0
5300.0,379000.0,3.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,4.0,0.0
8511.0,379000.0,3.0,180.0,1.0,0.0,1.0,18.0,1.0,200.0,350.0,4.0,0.0
9000.0,379000.0,3.0,110.0,1.0,0.0,1.0,8.0,1.0,8.0,52.0,2.0,0.0
2820.0,382000.0,3.0,220.0,1.0,0.0,1.0,18.0,0.0,0.0,545.0,3.0,0.0
7712.0,410000.0,4.0,150.0,1.0,0.0,1.0,18.0,1.0,270.0,711.0,4.0,1.0
1332.0,415000.0,4.0,155.0,1.0,0.0,1.0,18.0,1.0,383.0,480.0,3.0,0.0
1820.0,425000.0,3.0,174.0,0.0,0.0,1.0,28.0,1.0,450.0,935.0,4.0,0.0
7700.0,430000.0,6.0,478.0,1.0,0.0,1.0,18.0,0.0,0.0,450.0,2.0,0.0
1081.0,435000.0,3.0,160.0,1.0,0.0,1.0,18.0,0.0,0.0,184.0,2.0,0.0
2650.0,435000.0,3.0,124.0,1.0,0.0,0.0,0.0,1.0,226.0,316.0,3.0,0.0
1000.0,449000.0,2.0,120.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
9700.0,449500.0,4.0,191.0,1.0,0.0,1.0,30.0,1.0,194.0,266.0,3.0,0.0
9300.0,459000.0,3.0,122.0,1.0,0.0,0.0,0.0,0.0,0.0,235.0,3.0,0.0
6567.0,460000.0,5.0,206.0,1.0,1.0,1.0,18.0,0.0,0.0,3898.0,4.0,0.0
6567.0,460000.0,5.0,206.0,1.0,1.0,1.0,18.0,0.0,0.0,3898.0,4.0,0.0
6762.0,460000.0,4.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,2616.0,0.0,0.0
1140.0,470000.0,4.0,191.0,1.0,0.0,1.0,12.0,1.0,50.0,105.0,2.0,0.0
3511.0,470000.0,4.0,310.0,1.0,1.0,1.0,18.0,0.0,0.0,1100.0,4.0,0.0
2100.0,475000.0,4.0,225.0,0.0,0.0,1.0,18.0,1.0,165.0,234.0,2.0,0.0
9400.0,475000.0,7.0,290.0,1.0,0.0,0.0,0.0,0.0,0.0,408.0,3.0,0.0
9400.0,475000.0,7.0,290.0,1.0,0.0,0.0,0.0,0.0,0.0,408.0,3.0,0.0
2800.0,479000.0,3.0,170.0,1.0,1.0,0.0,0.0,1.0,16.0,0.0,2.0,0.0
2800.0,480000.0,3.0,196.0,1.0,0.0,0.0,0.0,0.0,0.0,287.0,2.0,0.0
1790.0,485000.0,4.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,3.0,0.0
9340.0,489000.0,4.0,290.0,1.0,0.0,1.0,30.0,1.0,180.0,455.0,4.0,0.0
4550.0,490000.0,5.0,245.0,1.0,0.0,1.0,28.0,1.0,4861.0,4750.0,2.0,0.0
1300.0,495000.0,4.0,180.0,1.0,1.0,1.0,80.0,1.0,1500.0,1684.0,3.0,0.0
1460.0,495000.0,3.0,192.0,1.0,1.0,1.0,18.0,0.0,0.0,506.0,4.0,0.0
1650.0,495000.0,4.0,135.0,1.0,0.0,1.0,18.0,0.0,0.0,323.0,3.0,0.0
2970.0,495000.0,1.0,178.0,0.0,0.0,1.0,18.0,0.0,0.0,158.0,3.0,0.0
7040.0,499000.0,4.0,320.0,1.0,0.0,1.0,18.0,1.0,750.0,750.0,4.0,0.0
8560.0,499000.0,4.0,278.0,1.0,0.0,1.0,18.0,0.0,0.0,2270.0,4.0,0.0
9041.0,499000.0,4.0,180.0,0.0,0.0,1.0,40.0,1.0,290.0,629.0,4.0,0.0
2980.0,510000.0,4.0,306.0,0.0,0.0,1.0,18.0,0.0,0.0,1016.0,4.0,0.0
7041.0,520000.0,5.0,250.0,1.0,1.0,1.0,135.0,1.0,3000.0,3000.0,4.0,1.0
3118.0,525000.0,4.0,227.0,1.0,0.0,1.0,30.0,1.0,200.0,626.0,4.0,0.0
1070.0,535000.0,4.0,250.0,1.0,0.0,1.0,25.0,1.0,150.0,268.0,2.0,0.0
9506.0,539000.0,3.0,322.0,1.0,0.0,1.0,52.0,1.0,270.0,547.0,2.0,0.0
1150.0,550000.0,3.0,110.0,1.0,0.0,1.0,20.0,0.0,0.0,235.0,3.0,0.0
1380.0,550000.0,2.0,114.0,1.0,0.0,1.0,30.0,1.0,1500.0,2279.0,4.0,0.0
1430.0,550000.0,4.0,244.0,0.0,1.0,0.0,0.0,0.0,0.0,2300.0,4.0,0.0
9620.0,560000.0,4.0,320.0,0.0,1.0,1.0,1.0,1.0,420.0,692.0,2.0,0.0
2018.0,580000.0,3.0,173.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,0.0
9406.0,585000.0,4.0,326.0,1.0,1.0,1.0,50.0,1.0,450.0,681.0,4.0,0.0
1700.0,590000.0,3.0,200.0,1.0,0.0,0.0,0.0,1.0,600.0,700.0,3.0,0.0
9402.0,595000.0,4.0,218.0,1.0,0.0,1.0,50.0,1.0,450.0,755.0,2.0,0.0
9820.0,595000.0,5.0,180.0,0.0,0.0,1.0,30.0,1.0,74.0,151.0,3.0,0.0
3321.0,598000.0,4.0,325.0,1.0,0.0,1.0,95.0,1.0,250.0,805.0,3.0,0.0
1190.0,599000.0,8.0,294.0,0.0,0.0,0.0,0.0,1.0,40.0,0.0,2.0,0.0
4800.0,599000.0,10.0,572.0,1.0,0.0,1.0,70.0,1.0,650.0,1240.0,4.0,0.0
1030.0,645000.0,5.0,320.0,1.0,1.0,0.0,0.0,1.0,70.0,180.0,2.0,0.0
1150.0,649000.0,3.0,130.0,1.0,0.0,1.0,35.0,1.0,35.0,110.0,2.0,0.0
9900.0,659000.0,4.0,350.0,1.0,0.0,0.0,0.0,0.0,0.0,1702.0,4.0,0.0
9270.0,674000.0,4.0,359.0,1.0,1.0,1.0,50.0,1.0,800.0,1186.0,4.0,0.0
1070.0,675000.0,7.0,268.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6700.0,675000.0,5.0,435.0,1.0,1.0,1.0,68.0,0.0,0.0,3109.0,4.0,0.0
6700.0,675000.0,5.0,435.0,1.0,1.0,1.0,68.0,0.0,0.0,3109.0,4.0,0.0
1332.0,684900.0,3.0,191.0,0.0,1.0,1.0,40.0,1.0,900.0,978.0,4.0,0.0
1470.0,695000.0,5.0,475.0,0.0,1.0,0.0,0.0,1.0,640.0,640.0,3.0,0.0
2930.0,695000.0,5.0,239.0,1.0,0.0,0.0,0.0,0.0,0.0,2240.0,3.0,0.0
4000.0,695000.0,5.0,373.0,1.0,0.0,1.0,56.0,0.0,0.0,135.0,2.0,0.0
9700.0,695000.0,3.0,300.0,1.0,0.0,1.0,32.0,1.0,703.0,803.0,4.0,0.0
1404.0,725000.0,3.0,270.0,1.0,0.0,1.0,18.0,1.0,2760.0,2760.0,4.0,0.0
1404.0,725000.0,3.0,270.0,1.0,0.0,1.0,18.0,1.0,2760.0,2760.0,4.0,0.0
1050.0,750000.0,4.0,195.0,0.0,1.0,1.0,18.0,0.0,0.0,60.0,2.0,0.0
2630.0,750000.0,4.0,330.0,0.0,0.0,1.0,18.0,0.0,0.0,837.0,2.0,0.0
1200.0,769000.0,5.0,176.0,1.0,1.0,1.0,15.0,1.0,16.0,176.0,2.0,0.0
1030.0,795000.0,5.0,320.0,1.0,1.0,1.0,13.0,1.0,16.0,0.0,2.0,0.0
1410.0,795000.0,5.0,230.0,1.0,0.0,1.0,18.0,0.0,0.0,1186.0,4.0,0.0
1640.0,795000.0,4.0,211.0,0.0,0.0,1.0,18.0,0.0,0.0,1500.0,4.0,1.0
9450.0,795000.0,4.0,296.0,1.0,0.0,1.0,90.0,1.0,3200.0,4604.0,2.0,0.0
1310.0,840000.0,4.0,230.0,1.0,0.0,1.0,18.0,0.0,0.0,1450.0,4.0,0.0
1000.0,850000.0,5.0,250.0,1.0,0.0,1.0,18.0,0.0,0.0,65.0,2.0,0.0
1410.0,870000.0,6.0,480.0,1.0,1.0,1.0,75.0,1.0,1000.0,1359.0,4.0,0.0
1410.0,870000.0,6.0,480.0,1.0,1.0,1.0,75.0,1.0,1000.0,1359.0,4.0,0.0
1560.0,895000.0,5.0,250.0,0.0,0.0,1.0,35.0,1.0,1500.0,1920.0,4.0,0.0
2000.0,895000.0,7.0,450.0,1.0,0.0,0.0,0.0,1.0,80.0,170.0,2.0,0.0
7700.0,895000.0,4.0,270.0,1.0,0.0,1.0,50.0,1.0,1500.0,1708.0,4.0,1.0
1180.0,920000.0,5.0,344.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,0.0
2600.0,935000.0,5.0,314.0,1.0,1.0,1.0,35.0,0.0,0.0,145.0,2.0,0.0
8301.0,975000.0,3.0,248.0,1.0,0.0,1.0,18.0,0.0,0.0,614.0,4.0,0.0
1070.0,1090000.0,0.0,400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1357.0,1100000.0,7.0,1342.0,1.0,1.0,0.0,0.0,0.0,0.0,86333.0,4.0,0.0
2640.0,1195000.0,3.0,375.0,1.0,1.0,0.0,0.0,0.0,0.0,9300.0,4.0,1.0
1050.0,1200000.0,6.0,405.0,1.0,0.0,1.0,4.0,1.0,15.0,0.0,2.0,0.0
3140.0,1250000.0,5.0,382.0,1.0,1.0,1.0,180.0,1.0,1412.0,1800.0,4.0,1.0
1490.0,1299000.0,4.0,455.0,1.0,0.0,1.0,18.0,1.0,2400.0,3600.0,4.0,0.0
8301.0,1350000.0,6.0,360.0,1.0,0.0,1.0,18.0,1.0,496.0,496.0,4.0,0.0
1030.0,1595000.0,6.0,525.0,1.0,0.0,1.0,18.0,0.0,0.0,673.0,2.0,0.0
1040.0,1595000.0,6.0,525.0,1.0,0.0,1.0,18.0,0.0,0.0,673.0,2.0,0.0
1200.0,1595000.0,6.0,525.0,1.0,0.0,1.0,18.0,0.0,0.0,673.0,2.0,0.0
1000.0,1850000.0,4.0,468.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,0.0
8300.0,1875000.0,4.0,360.0,1.0,0.0,1.0,18.0,0.0,0.0,798.0,4.0,0.0
1000.0,1950000.0,6.0,400.0,1.0,0.0,1.0,30.0,1.0,40.0,0.0,2.0,0.0
9910.0,1950000.0,4.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,2.0,0.0
1050.0,1960000.0,6.0,509.0,1.0,0.0,1.0,18.0,0.0,0.0,300.0,2.0,0.0
8300.0,1985000.0,5.0,250.0,1.0,0.0,1.0,18.0,0.0,0.0,1188.0,2.0,0.0
1150.0,1990000.0,5.0,332.0,0.0,1.0,0.0,0.0,0.0,0.0,755.0,3.0,0.0
1180.0,1995000.0,5.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,4.0,1.0
8300.0,1995000.0,4.0,218.0,1.0,0.0,1.0,18.0,1.0,1365.0,1365.0,4.0,0.0
1000.0,2200000.0,4.0,275.0,1.0,0.0,1.0,15.0,1.0,50.0,342.0,2.0,0.0
1325.0,2280000.0,6.0,1375.0,0.0,1.0,0.0,0.0,0.0,0.0,20600.0,4.0,1.0
8200.0,2500000.0,4.0,303.0,0.0,0.0,1.0,18.0,1.0,10000.0,110000.0,4.0,0.0
1180.0,2595000.0,5.0,500.0,1.0,0.0,1.0,18.0,0.0,0.0,3237.0,4.0,0.0
1180.0,2600000.0,3.0,376.0,1.0,0.0,1.0,70.0,1.0,615.0,2200.0,3.0,0.0
1180.0,2650000.0,4.0,262.0,1.0,0.0,1.0,85.0,1.0,829.0,1162.0,4.0,0.0
1050.0,2900000.0,4.0,630.0,0.0,1.0,1.0,62.0,0.0,0.0,395.0,2.0,0.0
1000.0,3000000.0,5.0,700.0,1.0,0.0,1.0,20.0,0.0,0.0,300.0,2.0,0.0
3080.0,3350000.0,7.0,600.0,1.0,0.0,1.0,18.0,0.0,0.0,4700.0,4.0,1.0
8300.0,3350000.0,5.0,248.0,1.0,0.0,1.0,18.0,1.0,536.0,536.0,4.0,0.0
8300.0,3950000.0,5.0,392.0,1.0,0.0,1.0,18.0,0.0,0.0,930.0,4.0,1.0
1190.0,4950000.0,7.0,800.0,1.0,0.0,1.0,200.0,0.0,0.0,4895.0,4.0,1.0
1390.0,7500000.0,5.0,1200.0,1.0,0.0,1.0,200.0,0.0,0.0,13154.0,4.0,1.0
8300.0,11000000.0,7.0,945.0,1.0,0.0,1.0,18.0,1.0,2348.0,2348.0,4.0,1.0
8450.0,150000.0,3.0,85.0,0.0,0.0,1.0,18.0,0.0,0.0,56.0,2.0,0.0
3300.0,275000.0,3.0,230.0,0.0,0.0,1.0,10.0,1.0,641.0,874.0,2.0,0.0
3400.0,349000.0,4.0,255.0,1.0,0.0,0.0,0.0,1.0,960.0,1101.0,3.0,0.0
8930.0,349000.0,3.0,114.0,1.0,0.0,1.0,18.0,0.0,0.0,415.0,3.0,0.0
1040.0,2250000.0,10.0,670.0,0.0,0.0,1.0,18.0,0.0,0.0,107.0,2.0,0.0
4870.0,59000.0,3.0,120.0,1.0,0.0,1.0,20.0,0.0,0.0,124.0,4.0,0.0
2980.0,675000.0,0.0,635.0,1.0,0.0,0.0,0.0,0.0,0.0,3451.0,4.0,0.0
7110.0,165000.0,3.0,148.0,1.0,1.0,1.0,18.0,1.0,200.0,469.0,3.0,0.0
9280.0,169000.0,3.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,2.0,0.0
9500.0,205000.0,4.0,185.0,1.0,0.0,1.0,16.0,0.0,0.0,280.0,2.0,0.0
5060.0,229000.0,3.0,90.0,1.0,1.0,1.0,57.0,1.0,69.0,230.0,3.0,0.0
4020.0,265000.0,5.0,259.0,1.0,0.0,1.0,50.0,1.0,50.0,280.0,2.0,0.0
4900.0,385000.0,3.0,268.0,1.0,0.0,1.0,18.0,0.0,0.0,851.0,4.0,0.0
9280.0,409000.0,4.0,215.0,1.0,0.0,1.0,18.0,0.0,0.0,874.0,3.0,0.0
1785.0,485000.0,3.0,234.0,1.0,0.0,1.0,18.0,0.0,0.0,750.0,4.0,0.0
4160.0,490000.0,4.0,200.0,1.0,0.0,1.0,18.0,0.0,0.0,1638.0,4.0,1.0
4163.0,490000.0,4.0,200.0,1.0,0.0,1.0,18.0,0.0,0.0,1638.0,4.0,1.0
8670.0,449000.0,2.0,140.0,1.0,0.0,1.0,18.0,1.0,387.0,527.0,4.0,0.0
7333.0,175000.0,3.0,126.0,1.0,0.0,1.0,18.0,1.0,70.0,173.0,2.0,0.0
7500.0,295000.0,5.0,263.0,1.0,0.0,1.0,18.0,0.0,0.0,189.0,2.0,0.0
8730.0,395000.0,3.0,195.0,0.0,0.0,1.0,16.0,0.0,0.0,1000.0,4.0,0.0
7618.0,399000.0,5.0,250.0,1.0,0.0,1.0,18.0,1.0,625.0,1125.0,4.0,0.0
9660.0,459000.0,3.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,3.0,0.0
8020.0,585000.0,4.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,4.0,0.0
