postalCode,price,n_rooms,living_area,equipped_kitchen,fireplace,terrace,area_terrace,garden,area_garden,n_facades
1630.0,195000.0,0.0,45.0,1.0,1.0,1.0,75.0,0.0,0.0,3.0
8434.0,198000.0,2.0,70.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
2100.0,199000.0,2.0,75.0,1.0,0.0,1.0,38.0,0.0,0.0,2.0
9260.0,199000.0,2.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1330.0,200000.0,2.0,70.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0
2100.0,210000.0,3.0,90.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
1731.0,215000.0,2.0,77.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
3000.0,215000.0,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2000.0,225000.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8450.0,229000.0,2.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2018.0,235000.0,1.0,83.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
3545.0,235000.0,3.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1000.0,239000.0,1.0,62.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
5300.0,239000.0,2.0,85.0,0.0,0.0,1.0,15.0,0.0,0.0,4.0
8670.0,239000.0,1.0,45.0,1.0,0.0,1.0,60.0,0.0,0.0,2.0
8470.0,245000.0,2.0,96.0,1.0,0.0,1.0,6.0,1.0,6.0,2.0
1030.0,249000.0,2.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1640.0,249000.0,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1080.0,250000.0,1.0,65.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
1070.0,255000.0,2.0,96.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0
8400.0,259000.0,2.0,82.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9000.0,259000.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1140.0,260000.0,2.0,80.0,1.0,0.0,1.0,14.0,0.0,0.0,1.0
1390.0,260000.0,2.0,84.0,1.0,0.0,0.0,0.0,1.0,70.0,3.0
2500.0,265000.0,2.0,91.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0
1050.0,275000.0,2.0,75.0,0.0,0.0,1.0,17.0,0.0,0.0,3.0
9700.0,275000.0,1.0,65.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0
9700.0,275000.0,1.0,65.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0
8400.0,279000.0,2.0,91.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
8450.0,279000.0,2.0,109.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
9220.0,279900.0,2.0,103.0,1.0,0.0,1.0,38.0,0.0,0.0,2.0
8660.0,280000.0,2.0,82.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
1050.0,285000.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8380.0,290000.0,2.0,70.0,1.0,0.0,0.0,0.0,1.0,74.0,2.0
1300.0,295000.0,2.0,124.0,1.0,0.0,1.0,65.0,0.0,0.0,2.0
8434.0,299000.0,2.0,81.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
8620.0,299000.0,0.0,40.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0
9120.0,299000.0,2.0,127.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
1040.0,305000.0,2.0,84.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8700.0,305000.0,2.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8450.0,309000.0,3.0,128.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
2600.0,318000.0,3.0,120.0,1.0,1.0,1.0,24.0,0.0,0.0,3.0
3500.0,325000.0,2.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8020.0,325000.0,3.0,133.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8300.0,325000.0,1.0,39.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
8301.0,329000.0,2.0,87.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
8000.0,335000.0,2.0,85.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0
8370.0,335000.0,3.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8710.0,337876.0,2.0,127.0,1.0,0.0,1.0,21.0,0.0,0.0,2.0
1785.0,339000.0,3.0,160.0,1.0,0.0,1.0,20.0,0.0,0.0,2.0
2160.0,339000.0,2.0,94.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0
8660.0,349000.0,2.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
9100.0,349000.0,3.0,110.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8450.0,349500.0,2.0,101.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1050.0,375000.0,2.0,100.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
1190.0,375000.0,1.0,108.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
8400.0,375000.0,2.0,86.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0
8660.0,375000.0,2.0,76.0,1.0,0.0,1.0,15.0,0.0,0.0,2.0
8400.0,399000.0,4.0,164.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8434.0,434000.0,2.0,82.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
1500.0,449500.0,2.0,134.0,1.0,0.0,1.0,48.0,1.0,224.0,2.0
9300.0,479000.0,2.0,175.0,1.0,0.0,1.0,40.0,0.0,0.0,2.0
1030.0,495000.0,2.0,125.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0
2000.0,499000.0,2.0,117.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
1000.0,540000.0,2.0,118.0,1.0,0.0,1.0,52.0,0.0,0.0,4.0
1000.0,540000.0,2.0,118.0,1.0,0.0,1.0,52.0,0.0,0.0,4.0
8300.0,579000.0,2.0,73.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
2018.0,629000.0,3.0,170.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1150.0,659000.0,2.0,140.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0
8300.0,670000.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1180.0,775000.0,3.0,180.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
8430.0,790000.0,5.0,175.0,1.0,0.0,1.0,115.0,0.0,0.0,2.0
1050.0,825000.0,4.0,140.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
1050.0,840000.0,3.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2000.0,1600000.0,2.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8400.0,1725000.0,3.0,234.0,1.0,0.0,1.0,340.0,0.0,0.0,2.0
8300.0,1850000.0,3.0,125.0,1.0,0.0,1.0,18.0,0.0,0.0,3.0
2000.0,3200000.0,2.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8420.0,119000.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4000.0,169000.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8470.0,207000.0,2.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2100.0,245000.0,2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1000.0,270000.0,2.0,86.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
2610.0,345000.0,2.0,100.0,1.0,0.0,1.0,6.0,0.0,0.0,4.0
8300.0,599000.0,4.0,150.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1000.0,1537000.0,2.0,160.0,0.0,0.0,1.0,91.0,0.0,0.0,2.0
9900.0,425000.0,2.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9060.0,324000.0,3.0,178.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
1357.0,159000.0,3.0,143.0,1.0,0.0,1.0,35.0,0.0,0.0,2.0
4000.0,270000.0,2.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5540.0,140000.0,2.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6640.0,254000.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6640.0,259500.0,2.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6640.0,259500.0,2.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6640.0,285000.0,2.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018.0,315000.0,1.0,74.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0
6640.0,379000.0,3.0,159.0,0.0,0.0,1.0,53.0,0.0,0.0,2.0
8300.0,1100000.0,3.0,127.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0
2000.0,1125000.0,3.0,216.0,1.0,0.0,1.0,18.0,0.0,0.0,3.0
1300.0,280000.0,2.0,85.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0
6880.0,240000.0,2.0,85.0,0.0,0.0,1.0,45.0,0.0,0.0,2.0
8300.0,695000.0,2.0,85.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9000.0,260000.0,1.0,55.0,0.0,0.0,1.0,15.0,0.0,0.0,2.0
2110.0,269500.0,3.0,140.0,0.0,0.0,1.0,10.0,0.0,0.0,3.0
1160.0,345500.0,1.0,70.0,1.0,0.0,1.0,13.0,0.0,0.0,2.0
1000.0,477000.0,2.0,110.0,1.0,0.0,1.0,10.0,0.0,0.0,4.0
1000.0,482000.0,2.0,110.0,1.0,0.0,1.0,10.0,0.0,0.0,4.0
4000.0,170000.0,1.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
8630.0,199000.0,2.0,87.0,1.0,0.0,0.0,0.0,1.0,10.0,3.0
8310.0,215000.0,2.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4540.0,299000.0,3.0,92.0,1.0,0.0,1.0,18.0,0.0,0.0,4.0
1500.0,454000.0,3.0,125.0,0.0,0.0,1.0,15.0,0.0,0.0,2.0
9200.0,145000.0,1.0,60.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0
2100.0,254000.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7170.0,270000.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8430.0,425000.0,3.0,120.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8430.0,598500.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1000.0,179000.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
9400.0,495000.0,4.0,200.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8420.0,199000.0,2.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8300.0,765000.0,2.0,75.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8300.0,1100000.0,3.0,110.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1200.0,195000.0,1.0,60.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
8430.0,75000.0,0.0,28.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
5590.0,85000.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7700.0,95000.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8370.0,98000.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4101.0,99500.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8420.0,105000.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4100.0,109000.0,1.0,70.0,0.0,0.0,1.0,60.0,1.0,250.0,3.0
4500.0,115000.0,2.0,45.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2140.0,119000.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
5170.0,119900.0,2.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
7340.0,120000.0,2.0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2100.0,129000.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8500.0,135000.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018.0,138000.0,1.0,33.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
2830.0,139000.0,1.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
6940.0,139000.0,1.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1785.0,145000.0,1.0,42.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
4000.0,145000.0,1.0,45.0,1.0,0.0,1.0,15.0,0.0,0.0,2.0
7380.0,149000.0,2.0,99.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
7500.0,149000.0,1.0,47.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9550.0,149000.0,1.0,60.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9550.0,149000.0,1.0,60.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9820.0,149000.0,1.0,40.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
4400.0,149500.0,1.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
2140.0,149900.0,1.0,65.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
5070.0,159000.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8370.0,159000.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2018.0,159900.0,1.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
9500.0,165000.0,2.0,87.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9660.0,165000.0,2.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
7011.0,169000.0,2.0,92.0,1.0,1.0,1.0,20.0,1.0,1000.0,2.0
9900.0,169000.0,2.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8370.0,173000.0,1.0,65.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
1083.0,174900.0,1.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1050.0,175000.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1040.0,179000.0,1.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8470.0,179500.0,1.0,73.0,1.0,0.0,1.0,11.0,0.0,0.0,2.0
2018.0,179999.0,0.0,43.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0
8370.0,180000.0,1.0,72.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
1400.0,185000.0,3.0,108.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
2610.0,189000.0,2.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
9450.0,189000.0,2.0,70.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0
1050.0,190000.0,2.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2060.0,195000.0,1.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2170.0,195000.0,2.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4130.0,195000.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8400.0,195500.0,2.0,87.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
2100.0,199000.0,2.0,74.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0
8400.0,199000.0,2.0,86.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
8560.0,199000.0,2.0,87.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
1000.0,200000.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1030.0,200000.0,2.0,115.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1082.0,200000.0,1.0,85.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
1430.0,200000.0,2.0,78.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
5500.0,205000.0,3.0,96.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0
9400.0,205000.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
6220.0,209000.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
6240.0,209000.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
2100.0,210000.0,2.0,82.0,0.0,0.0,1.0,18.0,1.0,40.0,2.0
4630.0,210000.0,2.0,85.0,1.0,0.0,0.0,0.0,1.0,1229.0,4.0
8400.0,210000.0,2.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
9000.0,210000.0,1.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1030.0,215000.0,1.0,54.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
8400.0,219000.0,2.0,55.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
2610.0,220000.0,2.0,75.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
4000.0,220000.0,2.0,70.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
1200.0,225000.0,1.0,59.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
2018.0,225000.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
9340.0,225000.0,2.0,90.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0
9472.0,225000.0,2.0,85.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
8470.0,227500.0,2.0,85.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0
8480.0,228000.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7700.0,229000.0,2.0,97.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
2610.0,230000.0,2.0,75.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9900.0,230000.0,2.0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8430.0,235000.0,2.0,57.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
8540.0,235000.0,2.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9700.0,235000.0,2.0,90.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
1500.0,239000.0,1.0,120.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
2100.0,239000.0,2.0,106.0,1.0,1.0,1.0,18.0,0.0,0.0,2.0
2600.0,239000.0,2.0,75.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
8400.0,239000.0,2.0,81.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0
8470.0,239500.0,2.0,88.0,1.0,0.0,1.0,17.0,0.0,0.0,2.0
2340.0,240000.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9000.0,240000.0,1.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1120.0,245000.0,1.0,65.0,1.0,0.0,1.0,18.0,1.0,97.0,2.0
1420.0,245000.0,2.0,63.0,1.0,1.0,1.0,10.0,1.0,90.0,2.0
2000.0,245000.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3945.0,245000.0,2.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8370.0,245000.0,2.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8800.0,245000.0,3.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2600.0,249000.0,2.0,95.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
2610.0,249000.0,2.0,100.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
8370.0,249000.0,2.0,68.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
8434.0,249000.0,2.0,68.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
3971.0,258000.0,2.0,90.0,1.0,0.0,1.0,24.0,1.0,24.0,2.0
9420.0,259000.0,2.0,137.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9470.0,259000.0,2.0,110.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
1200.0,260000.0,2.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
8370.0,260000.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2020.0,265000.0,3.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8200.0,265000.0,3.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
9280.0,265000.0,2.0,95.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
4671.0,269000.0,2.0,110.0,1.0,0.0,1.0,20.0,0.0,0.0,3.0
2020.0,279000.0,1.0,65.0,0.0,0.0,1.0,18.0,1.0,40.0,2.0
1081.0,285000.0,2.0,120.0,1.0,0.0,1.0,23.0,0.0,0.0,2.0
2140.0,285000.0,2.0,98.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
8400.0,290000.0,3.0,114.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
9040.0,291000.0,3.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1160.0,295000.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1190.0,295000.0,2.0,103.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8370.0,295000.0,3.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2800.0,298000.0,2.0,92.0,0.0,0.0,1.0,5.0,1.0,130.0,2.0
8790.0,298500.0,2.0,96.0,1.0,0.0,1.0,18.0,0.0,0.0,4.0
1330.0,299000.0,2.0,100.0,0.0,1.0,1.0,14.0,0.0,0.0,2.0
5590.0,299000.0,8.0,700.0,1.0,1.0,0.0,0.0,1.0,461.0,2.0
9000.0,299000.0,2.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
9320.0,299000.0,2.0,115.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0
8430.0,300000.0,1.0,62.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
1140.0,302000.0,1.0,91.0,1.0,0.0,1.0,25.0,0.0,0.0,2.0
1140.0,307000.0,2.0,90.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
2610.0,309000.0,2.0,88.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0
1140.0,312000.0,2.0,89.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
1140.0,317000.0,2.0,89.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
1180.0,320000.0,3.0,104.0,1.0,0.0,1.0,10.0,0.0,0.0,2.0
1560.0,320000.0,2.0,80.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
2812.0,320000.0,3.0,140.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9400.0,320000.0,2.0,104.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0
1140.0,322000.0,2.0,89.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
1030.0,325000.0,1.0,55.0,1.0,1.0,1.0,60.0,0.0,0.0,2.0
2980.0,325000.0,3.0,126.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
3120.0,325000.0,2.0,124.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
8800.0,325000.0,3.0,104.0,1.0,0.0,1.0,13.0,1.0,28.0,2.0
2530.0,329000.0,2.0,87.0,0.0,0.0,1.0,14.0,1.0,58.0,2.0
1840.0,335000.0,2.0,87.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
2140.0,335000.0,3.0,86.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0
1570.0,342095.0,3.0,128.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0
1140.0,345000.0,2.0,94.0,1.0,0.0,1.0,16.0,0.0,0.0,2.0
3000.0,345000.0,1.0,50.0,1.0,0.0,0.0,0.0,1.0,50.0,2.0
9200.0,347000.0,3.0,130.0,0.0,0.0,1.0,21.0,0.0,0.0,2.0
1140.0,349000.0,2.0,95.0,1.0,0.0,1.0,11.0,0.0,0.0,2.0
2800.0,349000.0,1.0,80.0,1.0,0.0,1.0,42.0,0.0,0.0,2.0
8400.0,349000.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1083.0,350000.0,3.0,104.0,0.0,0.0,1.0,14.0,0.0,0.0,2.0
8020.0,350000.0,3.0,138.0,0.0,0.0,1.0,18.0,0.0,0.0,3.0
8370.0,354000.0,3.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1140.0,355000.0,2.0,94.0,1.0,0.0,1.0,16.0,0.0,0.0,2.0
1140.0,357000.0,2.0,89.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0
1140.0,367000.0,2.0,94.0,1.0,0.0,1.0,16.0,0.0,0.0,2.0
1330.0,370000.0,3.0,143.0,1.0,1.0,1.0,25.0,0.0,0.0,2.0
9000.0,375000.0,2.0,103.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
8400.0,379000.0,2.0,92.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0
1000.0,399000.0,3.0,126.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
2320.0,399000.0,3.0,155.0,1.0,0.0,1.0,16.0,0.0,0.0,2.0
4000.0,399000.0,1.0,150.0,0.0,0.0,1.0,74.0,0.0,0.0,2.0
6210.0,425000.0,3.0,160.0,1.0,1.0,1.0,35.0,1.0,494.0,2.0
2000.0,435000.0,2.0,85.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
9000.0,448000.0,3.0,131.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
2000.0,449000.0,2.0,85.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
8370.0,449000.0,2.0,104.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
9320.0,450000.0,3.0,115.0,0.0,0.0,1.0,25.0,0.0,0.0,1.0
2000.0,460000.0,2.0,85.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0
2050.0,460000.0,2.0,136.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0
2000.0,469000.0,2.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1050.0,480000.0,2.0,120.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0
2000.0,485000.0,1.0,55.0,1.0,0.0,1.0,30.0,0.0,0.0,4.0
2610.0,490000.0,4.0,185.0,0.0,0.0,1.0,21.0,0.0,0.0,2.0
8670.0,492000.0,3.0,92.0,0.0,0.0,0.0,0.0,1.0,30.0,2.0
1180.0,495000.0,4.0,141.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0
2000.0,495000.0,2.0,145.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0
2540.0,495000.0,2.0,148.0,1.0,0.0,1.0,18.0,0.0,0.0,3.0
3000.0,495000.0,1.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
8670.0,495000.0,2.0,70.0,1.0,0.0,1.0,18.0,0.0,0.0,2.0
9000.0,495000.0,2.0,81.0,0.0,0.0,1.0,18.0,0.0,0.0,2.0
1000.0,499000.0,4.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1190.0,499000.0,4.0,150.0,1.0,0.0,1.0,50.0,0.0,0.0,2.0
9000.0,499000.0,2.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
9406.0,530000.0,3.0,145.0,0.0,0.0,1.0,15.0,0.0,0.0,2.0
1000.0,545000.0,2.0,155.0,1.0,0.0,1.0,18.0,1.0,15.0,2.0
